survey,pond,effort,dry,perm,season,month,year,date,species,abundance
8,DC 36-2,20,N,T,Sp,May,2010,10-May,Sympetrum_ambiguum,0
8,DC 36-2,20,N,T,Sp,May,2010,10-May,Telebasis,0
8,DC 36-2,20,N,T,Sp,May,2010,10-May,Tramea,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Ajun,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Along,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Arigomphus lentulus,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Arigomphus maxwelli,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Bjanata,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,C_igens,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Celithemis_Unidentified,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,CelithemisA,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,CelithemisF,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,CelithemisO,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Celithemis elisa,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Gomphus lividus,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Didymops_transversa,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Ebasidans,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Eheros,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Enalaspersum,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Enaldivagans,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Enaldubium,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Enalgeminatum,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Enalsignatum,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Enalvesperum,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Epitheca_cynosura,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Epitheca_princeps,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Epitheca_semiaquea,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Erythemis,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Erythrodiplax,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Iposita,20
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Iramburii,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Ladona,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Lestes_d_australis,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Lestes_inaequalis,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Lestes_vigilax,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,N_pentacantha,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Nehalennia,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Pachydiplax,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Pantala,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Perithemis_tenera,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Plathemis,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Sympetrum_ambiguum,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Telebasis,0
8,DC 36-3,20,N,T,Sp,May,2010,10-May,Tramea,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Ajun,2
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Along,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Arigomphus lentulus,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Arigomphus maxwelli,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Bjanata,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,C_igens,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Celithemis_Unidentified,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,CelithemisA,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,CelithemisF,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,CelithemisO,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Celithemis elisa,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Gomphus lividus,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Didymops_transversa,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Ebasidans,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Eheros,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Enalaspersum,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Enaldivagans,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Enaldubium,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Enalgeminatum,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Enalsignatum,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Enalvesperum,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Epitheca_cynosura,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Epitheca_princeps,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Epitheca_semiaquea,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Erythemis,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Erythrodiplax,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Iposita,12
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Iramburii,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Ladona,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Lestes_d_australis,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Lestes_inaequalis,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Lestes_vigilax,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,N_pentacantha,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Nehalennia,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Pachydiplax,1
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Pantala,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Perithemis_tenera,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Plathemis,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Sympetrum_ambiguum,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Telebasis,0
8,DC 55-1,15,N,S,Sp,May,2010,10-May,Tramea,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Ajun,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Along,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Arigomphus lentulus,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Arigomphus maxwelli,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Bjanata,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,C_igens,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Celithemis_Unidentified,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,CelithemisA,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,CelithemisF,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,CelithemisO,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Celithemis elisa,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Gomphus lividus,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Didymops_transversa,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Ebasidans,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Eheros,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Enalaspersum,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Enaldivagans,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Enaldubium,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Enalgeminatum,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Enalsignatum,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Enalvesperum,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Epitheca_cynosura,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Epitheca_princeps,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Epitheca_semiaquea,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Erythemis,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Erythrodiplax,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Iposita,13
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Iramburii,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Ladona,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Lestes_d_australis,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Lestes_inaequalis,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Lestes_vigilax,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,N_pentacantha,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Nehalennia,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Pachydiplax,4
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Pantala,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Perithemis_tenera,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Plathemis,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Sympetrum_ambiguum,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Telebasis,0
8,DC 68-1,20,N,P,Sp,May,2010,10-May,Tramea,1
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Ajun,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Along,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Arigomphus lentulus,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Arigomphus maxwelli,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Bjanata,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,C_igens,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Celithemis_Unidentified,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,CelithemisA,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,CelithemisF,6
8,DC 76-1,20,N,P,Sp,May,2010,10-May,CelithemisO,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Celithemis elisa,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Gomphus lividus,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Didymops_transversa,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Ebasidans,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Eheros,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Enalaspersum,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Enaldivagans,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Enaldubium,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Enalgeminatum,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Enalsignatum,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Enalvesperum,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Epitheca_cynosura,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Epitheca_princeps,1
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Epitheca_semiaquea,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Erythemis,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Erythrodiplax,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Iposita,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Iramburii,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Ladona,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Lestes_d_australis,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Lestes_inaequalis,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Lestes_vigilax,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,N_pentacantha,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Nehalennia,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Pachydiplax,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Pantala,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Perithemis_tenera,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Plathemis,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Sympetrum_ambiguum,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Telebasis,0
8,DC 76-1,20,N,P,Sp,May,2010,10-May,Tramea,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Ajun,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Along,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Arigomphus lentulus,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Arigomphus maxwelli,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Bjanata,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,C_igens,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Celithemis_Unidentified,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,CelithemisA,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,CelithemisF,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,CelithemisO,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Celithemis elisa,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Gomphus lividus,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Didymops_transversa,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Ebasidans,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Eheros,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Enalaspersum,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Enaldivagans,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Enaldubium,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Enalgeminatum,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Enalsignatum,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Enalvesperum,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Epitheca_cynosura,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Epitheca_princeps,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Epitheca_semiaquea,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Erythemis,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Erythrodiplax,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Iposita,10
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Iramburii,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Ladona,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Lestes_d_australis,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Lestes_inaequalis,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Lestes_vigilax,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,N_pentacantha,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Nehalennia,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Pachydiplax,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Pantala,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Perithemis_tenera,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Plathemis,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Sympetrum_ambiguum,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Telebasis,0
8,DC 76-2,20,N,P,Sp,May,2010,10-May,Tramea,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Ajun,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Along,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Arigomphus lentulus,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Arigomphus maxwelli,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Bjanata,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,C_igens,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Celithemis_Unidentified,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,CelithemisA,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,CelithemisF,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,CelithemisO,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Celithemis elisa,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Gomphus lividus,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Didymops_transversa,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Ebasidans,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Eheros,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Enalaspersum,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Enaldivagans,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Enaldubium,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Enalgeminatum,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Enalsignatum,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Enalvesperum,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Epitheca_cynosura,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Epitheca_princeps,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Epitheca_semiaquea,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Erythemis,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Erythrodiplax,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Iposita,3
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Iramburii,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Ladona,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Lestes_d_australis,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Lestes_inaequalis,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Lestes_vigilax,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,N_pentacantha,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Nehalennia,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Pachydiplax,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Pantala,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Perithemis_tenera,1
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Plathemis,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Sympetrum_ambiguum,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Telebasis,0
8,DC 78-1,20,N,P,Sp,May,2010,10-May,Tramea,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Ajun,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Along,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Arigomphus lentulus,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Arigomphus maxwelli,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Bjanata,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,C_igens,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Celithemis_Unidentified,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,CelithemisA,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,CelithemisF,4
8,DC 81-1,20,N,P,Sp,May,2010,10-May,CelithemisO,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Celithemis elisa,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Gomphus lividus,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Didymops_transversa,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Ebasidans,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Eheros,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Enalaspersum,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Enaldivagans,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Enaldubium,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Enalgeminatum,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Enalsignatum,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Enalvesperum,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Epitheca_cynosura,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Epitheca_princeps,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Epitheca_semiaquea,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Erythemis,6
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Erythrodiplax,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Iposita,15
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Iramburii,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Ladona,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Lestes_d_australis,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Lestes_inaequalis,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Lestes_vigilax,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,N_pentacantha,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Nehalennia,2
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Pachydiplax,1
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Pantala,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Perithemis_tenera,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Plathemis,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Sympetrum_ambiguum,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Telebasis,0
8,DC 81-1,20,N,P,Sp,May,2010,10-May,Tramea,1
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Ajun,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Along,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Arigomphus lentulus,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Arigomphus maxwelli,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Bjanata,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,C_igens,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Celithemis_Unidentified,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,CelithemisA,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,CelithemisF,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,CelithemisO,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Celithemis elisa,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Gomphus lividus,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Didymops_transversa,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Ebasidans,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Eheros,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Enalaspersum,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Enaldivagans,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Enaldubium,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Enalgeminatum,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Enalsignatum,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Enalvesperum,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Epitheca_cynosura,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Epitheca_princeps,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Epitheca_semiaquea,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Erythemis,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Erythrodiplax,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Iposita,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Iramburii,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Ladona,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Lestes_d_australis,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Lestes_inaequalis,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Lestes_vigilax,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,N_pentacantha,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Nehalennia,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Pachydiplax,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Pantala,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Perithemis_tenera,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Plathemis,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Sympetrum_ambiguum,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Telebasis,0
8,DC 82-1,20,N,P,Sp,May,2010,10-May,Tramea,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Ajun,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Along,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Arigomphus lentulus,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Arigomphus maxwelli,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Bjanata,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,C_igens,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Celithemis_Unidentified,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,CelithemisA,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,CelithemisF,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,CelithemisO,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Celithemis elisa,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Gomphus lividus,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Didymops_transversa,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Ebasidans,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Eheros,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Enalaspersum,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Enaldivagans,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Enaldubium,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Enalgeminatum,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Enalsignatum,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Enalvesperum,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Epitheca_cynosura,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Epitheca_princeps,3
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Epitheca_semiaquea,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Erythemis,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Erythrodiplax,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Iposita,5
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Iramburii,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Ladona,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Lestes_d_australis,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Lestes_inaequalis,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Lestes_vigilax,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,N_pentacantha,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Nehalennia,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Pachydiplax,4
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Pantala,0
8,DC 87-1,20,N,P,Sp,May,2010,10-May,Perithemis_tenera,0
